Group_Detector,Right Ascension (Ra),Declination (Dec),Time Delay (t),Luminosity Distance (Dist),Polarization Angle (Pol),Mass (M),Inclination Angle (iota),Mass Ratio (eta),Initial Phase (phi)
group_25_ET_1,3.975797440096234,2.6821027925257392,0.008885341639757308,58.52244246757562,3306.72465767415,0.004083947685116749,130.90901971969893,0.0039685292994855684,6635.795903681691
group_25_ET_2,2.568388847085907,1.695065985416282,0.0022165768215500633,429.8856149481414,737.7370101754657,0.0009214817061464194,910.1076197307962,0.0008955306157407613,1483.714049183421
group_25_ET_3,5.195299102451562,3.4462965783460144,0.002730478329221716,185.34746601120688,663.9816941456936,0.0008990622776250248,391.83733601276333,0.0008736412756053845,1330.7276193555788
group_26_ET_1,744.8490646542646,94.41351348328661,0.17288636264490942,19.042325282626656,1094.1216306371687,0.022136624639589007,1.998678746925493,0.021531376394594525,27.064815876068952
group_26_ET_2,85.61691765939881,10.793710783725826,0.01885782813449882,6.611403921464989,135.16123043117022,0.0024355225389489283,29.893519669312845,0.0023692072217553514,32.31312607346917
group_26_ET_3,90.873189492792,11.467209031106885,0.020283832909729526,2.9067248896415463,142.09461109116035,0.0026117432653560936,28.177631613511842,0.0025402649609511546,38.03277319866423
group_27_ET_1,61.39849292015604,93.28154383031726,0.013712098538437044,206.91212349256958,262.2268023429763,0.001968836175846733,220.43861355914598,0.0019186379348520542,699.6501349534656
group_27_ET_2,46.76673808564649,71.34833724616124,0.011985382976049685,135.53551109565825,50.13892260211942,0.001698765177907089,368.5788791505025,0.0016532991972637997,168.4362855531553
group_27_ET_3,32.421005783321114,50.0895000469296,0.014846098845703872,87.17550273993648,444.5932094001038,0.0018336153422737135,60.60000182076751,0.0017792845361625416,818.2058750353276
group_28_ET_1,458.03202715521104,459.67672982544144,0.006732944257055359,1259.7186997019785,2377.188808414101,0.0026344513445576384,1071.2581085325412,0.002575779411415708,1630.6834840896709
group_28_ET_2,782.810743742055,785.7553440558963,0.04233563664302874,259.12344674099336,25622.41049123221,0.016608774011321305,8281.06499233789,0.016152419812249037,22355.85097953613
group_28_ET_3,325.51380438386275,326.7470689153982,0.00799996760015455,549.293241368708,1127.3607940880759,0.0026590067966347727,442.68388513900794,0.002589167752148199,826.9813449104543
group_29_ET_1,2391.608096928199,5.120253134269081,0.019038541409832348,408.56654106303046,1036.5891906603506,0.00236324626964568,155.90224894616574,0.002304320350448045,1866.243011333795
group_29_ET_2,1855.1225082790206,4.874611650072046,0.028598290376432085,244.32776531858315,284.4264690810279,0.0034192904096164403,34.02592270047635,0.003318311693504383,1184.0112844619534
group_29_ET_3,1615.6288324700347,3.8501846802409556,0.016850276261197998,226.56376598401496,267.92957821678107,0.002205528651859021,949.4246368765572,0.002144470773950778,72.9686675664479
group_30_ET_1,89.92471707681672,43.82744998609619,0.002801163291724231,23.462697933312548,95.7064478095456,0.0015075696309772646,7.225283917242587,0.0014708083607557414,96.58372238246538
group_30_ET_2,100.29037555944734,48.7271616303043,0.006842006445718145,38.84882954372213,282.1922828148477,0.001971162431150194,21.61567639622512,0.0019213021805889856,278.5413582795959
group_30_ET_3,70.01892112493694,34.12207280663442,0.0024546770565152206,27.042519849108984,155.25797767266423,0.0011352290442637393,92.526694964409,0.001108034195831171,93.1415021807808
group_31_ET_1,81.03707627031102,41.804420039671925,0.002942079185375311,59.058506832523385,67.96882052970294,0.0012304289567300131,80.90972755958093,0.0012020551520941086,383.9879871283671
group_31_ET_2,59.876220555179124,30.86572098460343,0.00330520208589306,8.07644194977325,113.87775720644748,0.0010697589233558279,19.107106226947927,0.001042805902588629,58.87642436955771
group_31_ET_3,63.96018976974154,32.898767484513144,0.004680756800559217,68.94873128328638,151.44206146439504,0.00134111787494057,114.94894185725238,0.0013059093626117003,117.71170552466907
group_32_ET_1,17.04796428432649,12.483059386926163,0.009961734536563143,33.85638529986429,370.62943788803744,0.0009584112973463283,90.3407720690263,0.0009287941819012652,663.1552776881526
group_32_ET_2,45.99063951542646,34.890350368353175,0.010367783049481513,240.1295833600812,208.38245423272775,0.0011683164929839347,433.55175558159164,0.0011352436823193095,208.75218963697782
group_32_ET_3,24.57185045265332,19.67023230727749,0.009245649837635083,26.498409590908196,435.42703503703694,0.0007781262888461678,81.07535753722568,0.0007549141265712507,989.868610284949
group_33_ET_1,26.545431122147036,57.25235948092778,0.000738244769231761,193.1296853275384,83.01718146184075,0.0009559425113938363,252.74671347415844,0.0009317546511721349,267.05297732370866
group_33_ET_2,30.467967910025695,65.71120260498489,0.0006848517878161532,44.927436503881054,358.24384683890577,0.0008944538652095973,94.43239055327263,0.0008743887914355607,381.96805916615864
group_33_ET_3,23.809201870229337,52.12411602722659,0.005137862097790269,23.04063655270676,120.02926174694879,0.0012206093937954085,49.3060369879983,0.0011877177993181792,382.4332093974296
group_34_ET_1,29.41264688633391,2.0338989926541307,0.01178052260034819,126.46864325043389,403.9902309164902,0.001402097688354105,252.1492500796405,0.0013594936278314115,739.6792358051816
group_34_ET_2,42.07352677753059,3.4294744576071237,0.012426077720286798,112.84527321756754,780.6109932540311,0.0012022239869533963,219.77365762501896,0.0011672872008580968,1669.084998920314
group_34_ET_3,39.254952527065406,2.735670513023085,0.012862046023390283,20.016458929888756,365.88557474995673,0.0016065623712986264,59.28702560243984,0.00155914485286925,635.8795607240888
group_35_ET_1,754.6456643523364,463.3251254931521,0.08304250743991246,626.1804643474695,2798.8112493822305,0.016687065986179733,93.37531573416095,0.016236208852368934,1632.454749493667
group_35_ET_2,113.47247724599353,69.70388904293242,0.014080092797718846,24.344669905794007,1102.91809429919,0.002779455933000102,519.0171441526876,0.0027020960628972484,750.6756494350296
group_35_ET_3,145.15773043144773,89.10297637455571,0.015403949588089133,9.638418260579758,382.696648903944,0.0031565758284749453,107.18723525692344,0.003071217021084709,343.83370998480643
group_36_ET_1,71.44412769922494,21.12996139913052,0.013968943763573181,5.873845967727487,13.053166854841262,0.001894674511877003,43.61784918973691,0.001843896387498244,225.97737326798696
group_36_ET_2,55.37018323603308,16.492449898553268,0.013301417596760994,26.443862847218774,181.99615836254753,0.00171242564606329,75.08803905332762,0.0016644219557315186,192.04937735498598
group_36_ET_3,68.57676532117166,20.392450211956564,0.01580392156124227,51.00490814423062,180.54311621707663,0.0020573705365405036,66.23683718783795,0.0020001396626729904,147.3284675049459
group_37_ET_1,126.6771463438208,21.285475739343994,0.013618701666377669,55.272294394655546,588.4444765355728,0.0025058740991108115,160.3891024340417,0.0024444583042297907,1513.713601078562
group_37_ET_2,165.32173224850843,27.617596983715497,0.02029238834572946,159.32229890044846,93.70608377409405,0.00381358615473086,355.8385712994976,0.003713665402626957,604.2214903607875
group_37_ET_3,128.42989336849388,21.46479146475747,0.015598922540738505,91.56532351310712,175.16173400224937,0.0029014578031266946,80.87977951641402,0.002826117180814831,628.4797124162709
group_38_ET_1,181.7818582967912,337.34599615055447,0.015499856931852666,175.38732245992142,645.5427447129226,0.00192562158205128,627.8887866250911,0.0018723973309143784,10.84293429493185
group_38_ET_2,147.6898243844069,273.1390614096375,0.021004090592759837,300.8590226186822,1020.2990317078592,0.002338135322128358,144.72604152725188,0.002268213640851589,967.3902956154302
group_38_ET_3,286.1797166279748,532.5927471098997,0.01906072825082032,671.4172202635899,167.62700081412675,0.002299132892455124,404.5119481294029,0.0022413573084248267,1567.2389886885412
group_39_ET_1,75.00916395332669,38.1418678565084,0.002164560892603283,7.17882497780095,157.4179300715926,0.001181124020101775,20.259032018417866,0.001152723833226534,14.596063205951909
group_39_ET_2,77.67697889526605,39.481956795478894,0.0027673711250579495,2.539199258978056,147.35631453828205,0.0012541023543096719,15.710080011195764,0.001223458471882935,15.274779168043848
group_39_ET_3,247.46941426600677,125.75814656919887,0.008220660063405168,58.98705354366396,476.56282540495505,0.004047325560062553,19.09894895052612,0.003948917567511461,28.860483193758892
group_40_ET_1,7.88043513555202,8.399455180385447,0.00455802015329613,137.84118212393093,642.4471403571215,0.000977266909808628,288.56154903831225,0.0009476980546489648,1270.2113372705137
group_40_ET_2,3.285563048992033,3.479955801150887,0.002410249153762856,825.2224853662094,915.1930474590987,0.0011143635341156004,1886.6011426796929,0.0010830660681887443,1820.2582590196605
group_40_ET_3,16.14539051967987,17.06793368016691,0.0023329668516622075,198.68860048432845,1077.22861937118,0.0012760010132032912,440.64175167520085,0.0012402950023015517,2116.0615014644445
group_41_ET_1,57.709064076712366,49.228651567259874,0.0036393545916271206,43.90849023968396,64.30771193147787,0.0010306616649170184,111.68270449316299,0.0010044463861492519,227.11491542345064
group_41_ET_2,36.91780485881285,31.37265235221085,0.003727663139851086,23.906961763237437,269.6120481041349,0.0009330869274575282,33.7655074035847,0.0009072441397817017,376.1415186905778
group_41_ET_3,64.77840617723906,55.1946081373798,0.004273972229508201,108.9696562917277,26.998352664213208,0.0011928000660388085,164.61307387378386,0.0011626984703718899,271.37222260019075
group_42_ET_1,134.8842717461658,183.26201699146952,0.0026566478019655424,43.37637386386734,292.4386052087546,0.001089795278386958,268.4084747084551,0.0010651593499708865,669.5686937126911
group_42_ET_2,163.59123833496054,221.9779181406761,0.005964568485301082,500.6102271425967,619.174148218554,0.0015686630167750905,473.71315662941606,0.0015295489226956655,320.73852996900564
group_42_ET_3,75.91000518160385,102.91112142408808,0.003464011416436041,46.33301118882012,641.7066159356908,0.001052662420303902,48.46018017812244,0.0010235047707452085,513.1959760511534
group_43_ET_1,80.57726551245675,1.5117006899111638,0.01808376966832314,42.77305559554899,39.036977338553235,0.002551621657976259,37.79695466647869,0.0024802558239925988,280.5900631267046
group_43_ET_2,91.95410358661351,1.5740508356626655,0.017823627394529758,21.42805064350564,167.00502882702582,0.0026207834523598096,7.213908335123639,0.002549639913553329,105.68264204187534
group_43_ET_3,77.5675830755003,1.415433168174457,0.016674095208576132,40.596852380138664,11.678279580619188,0.00239352257082166,99.84072275603808,0.002326999038731352,192.1956410424846
group_44_ET_1,119.63706041215974,119.7143422608493,0.012170201591429994,234.32482984923715,783.9140423465749,0.001939162787158859,390.22711592421064,0.0018808875054340457,1252.2905125510556
group_44_ET_2,49.007559921618295,48.857500526049606,0.011928342691185369,238.7893026350753,955.3616641629723,0.0017531052277931466,417.7094690189501,0.001698788085480955,1584.000908963699
group_44_ET_3,146.79628288520743,146.79521626515094,0.01901073981196395,206.64161084497437,1347.3042287596888,0.0029467995264577875,554.1434569111427,0.0028567407018997805,2212.1450399040227
group_45_ET_1,43.567036296758126,14.552384566486792,0.0035799745045108295,16.015321101054926,165.03195216541002,0.0009399497789025226,25.346555158704163,0.0009149917983399834,77.58393287519024
group_45_ET_2,41.8060424415553,14.017616345200794,0.0030770936080879805,11.200935473945773,137.70710815754305,0.0008372216521647845,26.489133083131268,0.00081532703119418,32.523625305689144
group_45_ET_3,50.69325479648747,16.974381233790535,0.003487893770080036,8.570160522578833,76.98216514501762,0.0009829880608075048,10.08027633087398,0.0009579042326231927,143.56313658744142
group_46_ET_1,146.73002575440356,156.22846929763764,0.009955998827375991,306.4753027350525,501.3881426301791,0.0025732635358465864,361.30530019809913,0.0025036050735181793,448.5507193184597
group_46_ET_2,147.6735861638511,157.12513369133757,0.007889259961476042,175.97844381643628,117.88623236183093,0.0022160874176234573,202.74670025745704,0.0021590681957525323,118.92904539673289
group_46_ET_3,106.0233102402779,112.81119881817258,0.006046031929532483,32.447712343217475,178.12065227223886,0.0016324723595371512,58.70928463168402,0.0015896704204233158,82.50164296997893
group_47_ET_1,146.18704343957123,123.06650575512711,0.005730059723327404,68.512917309051,183.4878331224205,0.002392648344667455,163.60754296419535,0.0023334744381752264,211.78040001604919
group_47_ET_2,98.37784134448259,82.83136124456487,0.003920152068741035,42.347580867250464,62.18497702086091,0.0017018507978432001,190.56275613462392,0.0016584765408814864,184.39347009259342
group_47_ET_3,196.1048963536356,165.03975692108224,0.010568200769037707,61.92142515223558,218.37904864295655,0.0033545003917134684,47.592479614574934,0.0032693873494298114,58.39371090561465
group_48_ET_1,96.27750006436953,108.91171299989452,0.004980375269680306,268.95105001670487,1010.5036333668305,0.0011914681397499213,621.5186367622555,0.0011640884263775463,1659.3438544598257
group_48_ET_2,105.55764276814344,119.29275359138467,0.0047775446516511895,103.39159557237613,597.9405518371801,0.0013857155008541908,176.78804356609396,0.0013527951831107192,884.7190489151735
group_48_ET_3,98.83498169405468,111.80038723356144,0.005787656674691724,73.19931096538421,1040.035976690602,0.0013300907318840103,188.75393984155104,0.0012985204596748855,1836.100216358946
group_49_ET_1,49.571304564820295,118.15798513745895,0.0197759997979507,97.85678461363459,645.8859435063781,0.0025747589397725917,242.9234321916692,0.002508847143840742,1135.5819022255266
group_49_ET_2,41.24113125189225,101.5980011256379,0.027300133517733412,138.48996582489576,63.57476193773206,0.0032915801165537273,198.69803040919757,0.0031966366048531763,718.0965035963825
group_49_ET_3,32.04692500056396,77.77631324075324,0.01626607421888564,180.41450513457926,351.18849666360296,0.0020769347262073632,649.586707682703,0.0020198640197048572,100.21586648550237
group_50_ET_1,4.549070673487326,0.8278323873096856,0.006963251159296357,136.74798473008826,750.0530341665038,0.0011892935878037843,275.8623414403229,0.0011525158932289112,1512.1122766973174
group_50_ET_2,7.407377330728859,1.3295766438764216,0.0070234444266530265,75.22951351402362,777.4829794290287,0.0011967765449225909,157.54528479395375,0.0011596415434139994,1568.065028167649
group_50_ET_3,27.883762069827235,5.002221532743067,0.019782829452981848,247.32902743315972,2193.2756806514767,0.0033452854726392744,527.614842251147,0.0032436992024009433,4482.288810755974
group_51_ET_1,197.34389680601146,152.82776396720342,0.020307309318052667,98.83876586302031,57.995789293311525,0.0034605886849883374,152.20876900405432,0.003369901233565268,641.5383813870558
group_51_ET_2,146.4701251794798,113.54222593955629,0.017701072400196447,157.4629643219732,363.2775862310363,0.0029388962764419434,165.98005003005315,0.002858322887908192,165.9688667749984
group_51_ET_3,164.14856452388312,127.17097603219993,0.017985834643996605,323.71089338352465,132.39642810084052,0.00305487713732028,367.6102368211242,0.0029730319984975187,198.70791650455251
group_52_ET_1,1.8466894233137592,4.964457369656987,0.0028982499482904218,45.376933704059205,433.81068058744074,0.0006239243354526085,85.7903358421867,0.000604973323271776,877.4651548530104
group_52_ET_2,19.656637656387968,51.690205301895794,0.0022781851361099665,853.1810636761288,236.97510434496758,0.0006576469949934051,1988.5764817349495,0.0006399785744643468,371.9708103302279
group_52_ET_3,2.1012524318886032,5.436841882160638,0.0018893263755403236,36.308323949626825,405.50060412994276,0.0005238360790188964,68.47866544230317,0.0005085573111920565,798.6274920778196
group_53_ET_1,25.947267412520453,11.754167290897373,0.004197661235894451,18.565721526289003,694.4951689961758,0.0007764404410239086,35.94941342634573,0.0007521784945838339,1327.3018220851366
group_53_ET_2,7.135283611514596,3.167500492879074,0.0041928085854179885,31.604408534972222,495.0216801274301,0.0008623592060182447,71.8759042352163,0.0008357209645179919,1005.9656450657742
group_53_ET_3,5.372736067916214,2.3656916002186335,0.004075280707812274,42.33593392428245,462.3171265726335,0.0008370365001064992,88.31081766375542,0.000811238626461739,938.2202148211385
group_54_ET_1,206.18879081176138,195.68458854062652,0.007167435890900838,40.23825730910906,13.477787686467694,0.0022010725550978315,68.4447392767317,0.002142868571736848,470.1736768254585
group_54_ET_2,193.75592003153986,183.7502785333508,0.002080643957637464,8.096841571599166,26.912468244605982,0.0018488082962754423,156.34183761377602,0.0018014153898496211,716.9122731072865
group_54_ET_3,185.94608338233567,176.35177013043983,0.002497246294994453,149.26442020917585,83.15756538769125,0.0018804195307208459,125.56061145518527,0.0018315084876077401,881.9958742276929
group_55_ET_1,23.903697398449605,58.71531950837962,0.0016558698942359185,82.55604226447397,162.95521994538402,0.0007874827046470878,170.97849084454552,0.0007685744818946772,343.0329558482647
group_55_ET_2,33.32249080588099,81.72843854240459,0.002812316915719963,64.46599524707337,398.51065191046996,0.0009332983862807442,167.1543494884601,0.0009113624533967859,576.2891698440667
group_55_ET_3,32.94149802335183,80.90068398144643,0.0023787586892777507,91.91558165591658,710.6263225525968,0.0008647113289354273,152.63270451331027,0.0008468203974177991,1226.2889368438175
group_56_ET_1,429.82708836404953,349.50846253851245,0.03694850032500315,101.16457503761497,848.7733235799856,0.007198962341656676,45.439066612457,0.007007390209863549,281.7757973156316
group_56_ET_2,174.07364336059223,141.55851250439298,0.01464774186741022,62.11294675088092,506.21228702500673,0.00286100608594578,170.5511724480579,0.002785175954504912,173.0374013883158
group_56_ET_3,275.9909416308659,224.41187199077967,0.02405455294568194,220.21102384251884,1220.381646776251,0.004648527766982308,192.85926985611863,0.004524012286327034,40.29606225591179
group_57_ET_1,162.07030200878077,202.87627781251916,0.019427357991775043,291.3569809120313,389.5882838136938,0.002744617289719341,291.7661923901219,0.0026705105716017933,131.45247635621578
group_57_ET_2,118.22394950841866,148.14457973043417,0.0167920558763653,121.38855636177307,12.09028084585783,0.0022944840889909494,261.0462917276609,0.0022301558172797974,351.0165207341647
group_57_ET_3,90.04492955388571,113.01510140506987,0.016770104909292923,113.85829919893689,271.8668704368407,0.0021682774673040884,57.255249635340284,0.0021048245297775768,817.4149452577298
group_58_ET_1,171.01768104141016,17.6614944028817,0.025897609976987434,109.36367892896405,215.69896680531153,0.004423426320681996,12.207378168830195,0.004304378547329612,146.1675789258937
group_58_ET_2,155.3504073221524,16.031347324989547,0.02400805796597596,36.33417520126853,172.01894091853902,0.004096394912726081,48.119617397478756,0.003985301196048992,40.06117544750503
group_58_ET_3,425.7531650823853,43.94601501902184,0.06554255625318928,157.15809248079557,326.3802166957588,0.011279915193905145,87.61915933801734,0.010973628726833037,214.2674197729861
group_59_ET_1,366.6531588309663,7.9088237178261425,0.01604080319664392,18.341582743885866,92.42218296566674,0.0024829014450851454,239.32775926822669,0.002415038291209836,146.9831287579473
group_59_ET_2,1112.8738875098004,23.991581410883764,0.04840066066006766,110.4868901685679,432.0464485466395,0.007538003913032492,45.6476467926875,0.007331846238168414,500.8189501583032
group_59_ET_3,566.9154837683536,12.147106498999214,0.02237928584722863,61.36508426246786,77.86971489608133,0.0035380216035889246,154.8946658756607,0.00344391199141564,294.8389998195745
group_60_ET_1,260.51163088523697,186.7927927845736,0.0042372612393571304,163.30459474077205,102.00513080731766,0.003504595317302784,81.23634103113372,0.0034211709832138656,216.94734226653742
